"placette";"date";"heure_debut";"heure_fin";"rq_placette";"transect";"rq_transect";"pts_libres_15m";"pts_libres_25m";"arbustive_15m";"arbustive_25m";"arboree_15m";"arboree_25m";"BMS_classe_diametre.cm";"BMS_sd_saprox";"BMS_sp";"BMS_contact_sol";"quart";"rq_quart";"Cat_arbre";"note_DEPERIS";"BM";"MR";"diam";"BMP_sd_saprox";"BMP_sp";"H_arbre_mort.m";"code_DMH";"code_DMH2";"code_DMH3";"code_DMH4";"code_DMH5";"code_DMH6";"code_DMH7";"code_DMH8";"code_DMH9";"quart_abg";"num_arbre"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"2CV44p";"SE11t";"9DE11h";"";"";"";"";"";"";"NE";"V_169_NE.9"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"SE13t";"3DE11h";"";"";"";"";"";"";"";"NE";"V_169_NE.10"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"SE13t";"DE11t";"";"";"";"";"";"";"";"NE";"V_169_NE.11"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"2DE11h";"";"";"";"";"";"";"";"";"NE";"V_169_NE.12"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"NE";"V_169_NE.13"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"NE";"V_169_NE.14"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;10;NA;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"NE";"V_169_NE.15"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"NE";"V_169_NE.16"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"SE11t";"";"";"";"";"";"";"";"";"NE";"V_169_NE.17"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;19;2;"hetre";NA;"IN14t";"";"";"";"";"";"";"";"";"NE";"V_169_NE.18"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"NE";"V_169_NE.19"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Est";"";15;18;0;0;1;0;"5";2;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"C";"";NA;NA;20;1;"hetre";4;"EP21p";"CV12t";"";"";"";"";"";"";"";"ES";"V_169_ES.3"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V_169_4";"D";2;3;52;NA;"chene sessile";14.8;"";"";"";"";"";"";"";"";"";"NE";"V_169_4"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.4"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.5"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.6"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.7"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE11t";"";"";"";"";"";"";"";"";"ES";"V_169_ES.8"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE12h";"DE11h";"";"";"";"";"";"";"";"ES";"V_169_ES.9"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11t";"";"";"";"";"";"";"";"";"ES";"V_169_ES.10"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.11"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.12"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"CV22t";"";"";"";"";"";"";"";"";"ES";"V_169_ES.13"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;55;NA;"chene sessile";NA;"DE12h";"2DE11t";"";"";"";"";"";"";"";"ES";"V_169_ES.14"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_169_ES.15"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE13t";"";"";"";"";"";"";"";"";"ES";"V_169_ES.16"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"SE13t";"DE11t";"DE11h";"";"";"";"";"";"";"ES";"V_169_ES.17"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Sud";"";11;11;0;1;0;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Sud";"";11;11;0;1;0;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Sud";"";11;11;0;1;0;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Sud";"";11;11;0;1;0;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Sud";"";11;11;0;1;0;1;"5";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"DE13h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.2"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.3"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.4"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.5"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.6"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.7"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.8"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.9"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"M";"";NA;NA;12;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.10"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.11"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"DE11h";"DE10h";"";"";"";"";"";"";"";"SO";"V_169_SO.12"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";1;3;55;NA;"chene sessile";NA;"3DE11h";"";"";"";"";"";"";"";"";"SO";"V_169_SO.13"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;10;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.14"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;20;NA;"hetre";NA;"IN11t";"";"";"";"";"";"";"";"";"SO";"V_169_SO.15"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.16"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.17"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.18"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.19"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.20"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V";"D";1;3;55;NA;"chene sessile";NA;"";"";"";"";"";"";"";"";"";"SO";"V_169_SO.21"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";3;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";4;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"Ouest";"";13;10;0;0;0;1;"5";5;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.2"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;35;NA;"chene sessile";NA;"2DE11h";"";"";"";"";"";"";"";"";"ON";"V_169_ON.3"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;10;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.4"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;14;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.5"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"DE13h";"DE11h";"DE12h";"";"";"";"";"";"";"ON";"V_169_ON.6"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;30;2;"chene";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.7"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11h";"DE12h";"";"";"";"";"";"";"";"ON";"V_169_ON.8"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;45;NA;"chene sessile";NA;"DE12h";"";"";"";"";"";"";"";"";"ON";"V_169_ON.9"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"DE11t";"";"";"";"";"";"";"";"";"ON";"V_169_ON.10"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;20;NA;"hetre";NA;"SE11t";"";"";"";"";"";"";"";"";"ON";"V_169_ON.11"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;15;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.12"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;10;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.13"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;20;NA;"hetre";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.14"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;40;NA;"chene sessile";NA;"DE11h";"";"";"";"";"";"";"";"";"ON";"V_169_ON.15"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"M";"";NA;NA;10;4;"INC";NA;"";"";"";"";"";"";"";"";"";"ON";"V_169_ON.16"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Ouest-Nord";"";"V";"";NA;NA;50;NA;"chene sessile";NA;"CV44p";"2DE11h";"CV12t";"";"";"";"";"";"";"ON";"V_169_ON.17"
"V_169";"24/06/2024";"17:30";"19:20";"parfois erreur avec V_170";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Centre";"";"V_169_1";"C";NA;NA;55;NA;"Quercus";NA;"";"";"";"";"";"";"";"";"";NA;"V_169_1"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Nord";"";24;52;0;0;0;0;"5";4;"CHE";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Sud-Ouest";"";"V_179_2";"D";3;2;84;NA;"chene pedoncule";16.2;"";"";"";"";"";"";"";"";"";"SO";"V_179_2"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;55;NA;"chene pedoncule";NA;"2DE12h";"";"";"";"";"";"";"";"";"NE";"V_179_NE.2"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;24;NA;"chene pedoncule";NA;"";"";"";"";"";"";"";"";"";"NE";"V_179_NE.3"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;11;2;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"NE";"V_179_NE.4"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;70;NA;"chene pedoncule";NA;"5DE11h";"";"";"";"";"";"";"";"";"NE";"V_179_NE.5"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"C";"";NA;NA;12;2;"alisier torminal";5;"";"";"";"";"";"";"";"";"";"NE";"V_179_NE.6"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"V";"";NA;NA;50;NA;"chene pedoncule";NA;"DE12h";"CV22t";"";"";"";"";"";"";"";"NE";"V_179_NE.7"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;18;2;"hetre";NA;"IN23t";"";"";"";"";"";"";"";"";"NE";"V_179_NE.8"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Nord-Est";"";"M";"";NA;NA;18;2;"alisier torminal";NA;"";"";"";"";"";"";"";"";"";"NE";"V_179_NE.9"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Est";"";46;35;0;0;0;0;"10";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Est";"";46;35;0;0;0;0;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Est";"";46;35;0;0;0;0;"5";3;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"DE12h";"";"";"";"";"";"";"";"";"ES";"V_179_ES.2"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;15;NA;"houx";NA;"";"";"";"";"";"";"";"";"";"ES";"V_179_ES.3"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;65;2;"chene pedoncule";NA;"";"";"";"";"";"";"";"";"";"ES";"V_179_ES.4"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"V";"";NA;NA;45;NA;"chene pedoncule";NA;"2DE12h";"CV44p";"CV21p";"CV22h";"";"";"";"";"";"ES";"V_179_ES.5"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;8;2;"hetre";NA;"";"";"";"";"";"";"";"";"";"ES";"V_179_ES.6"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"";"";NA;NA;NA;NA;NA;NA;"";NA;"";"";"Est-Sud";"";"M";"";NA;NA;61;4;"chene";NA;"2IN14p";"IN14t";"IN13t";"IN14h";"IN13h";"CV31p";"CV31t";"CV31h";"CV22h";"ES";"V_179_ES.7"
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Sud";"";51;80;0;0;0;0;"10";4;"CHE";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Sud";"";51;80;0;0;0;0;"5";3;"HET";"Oui";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Sud";"";51;80;0;0;0;0;"5";2;"HET";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
"V_179";"25/06/2024";"11:22";"13:15";"Collecteur 3 au sol, piege a cote d une branche";"Sud";"";51;80;0;0;0;0;"5";2;"HET";"Non";"";"";"";"";NA;NA;NA;NA;"";NA;"";"";"";"";"";"";"";"";"";NA;""
