placette;date;heure_debut;heure_fin;rq_placette;transect;rq_transect;pts_libres_15m;pts_libres_25m;arbustive_15m;arbustive_25m;arboree_15m;arboree_25m;BMS_classe_diametre.cm;BMS_sd_saprox;BMS_sp;BMS_contact_sol;quart;rq_quart;Cat_arbre;note_DEPERIS;BM;MR;diam;BMP_sd_saprox;BMP_sp;H_arbre_mort.m;code_DMH;code_DMH2;code_DMH3;code_DMH4;code_DMH5;code_DMH6;code_DMH7;code_DMH8;code_DMH9
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Sud;;51;80;0;0;0;0;15;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Sud;;51;80;0;0;0;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Sud;;51;80;0;0;0;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V_179_3;B;1;1;83;;chene pedoncule;11,5;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Nord-Est;;V_179_4;D;2;3;100;;chene pedoncule;12;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;houx;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;2DE12h;DE11t;3DE11h;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene pedoncule;;CV44p;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;60;;chene pedoncule;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;40;;chene pedoncule;;DE11t;DE11h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;45;;chene pedoncule;;2CV44p;2DE11h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;50;;chene pedoncule;;DE11h;2DE12h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;60;;chene pedoncule;;DE11t;2DE11h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;D;2;2;75;;chene pedoncule;;2DE12h;DE11h;DE13t;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;M;;;;25;2;hetre;;EP11p;IN23t;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;M;;;;13;2;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Sud-Ouest;;V;F;4;4;80;;chene pedoncule;;2CV44p;5DE11h;DE12h;DE11t;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;5;INC;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;10;2;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;Ouest;;17;42;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;35;;hetre;;2DE11h;SE12t;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;45;;chene pedoncule;;2DE11h;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;alisier torminal;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;alisier torminal;;DE12h;DE11h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;M;;;;8;2;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;M;;;;8;2;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Ouest-Nord;;V;;;;30;;alisier torminal;;IN11h;CV22h;;;;;;;
V_179;25/06/2024;11:22;13:15;Collecteur 3 au sol, piege a cote d une branche;;;;;;;;;;;;;Centre;;V_179_1;C;;;63;;Quercus;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;3;HET;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Nord;;10;9;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;45;;chene pedoncule;;CV24p;DE12h;2DE11h;2DE11t;GR12t;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;M;;;;13;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;70;;chene pedoncule;;3DE11t;CV22h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;65;;chene pedoncule;;2DE11t;DE11h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;70;;chene pedoncule;;CV22t;DE11t;6DE11h;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;M;;;;16;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;M;;;;10;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;M;;;;8;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;M;;;;9;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V_22_2;C;1;2;92;;chene pedoncule;6;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;C;;;;15;3;chene pedoncule;14;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;;;;20;;chene sessile;;DE11h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V;D;2;2;75;;chene sessile;;DE11t;4DE11h;SE11t;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;10;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;4;INC;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Est;densiometre a 25m tres proche d un tronc d arbre;11;2;0;0;1;1;5;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;20;;chene pedoncule;;DE12h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene pedoncule;;CV44p;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;65;;chene pedoncule;;IN21h;2DE11h;CV22t;2DE11t;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;M;;;;10;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;M;;;;12;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene pedoncule;;SE11t;DE13h;2CV22h;2DE11h;DE12h;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Nord-Est;;V_22_3;D;2;3;71;;chene pedoncule;9,5;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene sessile;;6DE11h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;55;;chene sessile;;DE12h;2DE11t;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;M;;;;12;3;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;D;2;2;80;;chene;;CV22t;2CV22h;5DE11h;DE12h;CV12h;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V;;;;20;;alisier torminal;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;15;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;5;3;INC;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;10;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Sud;;10;41;0;0;1;0;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;55;;chene sessile;;5DE11h;DE12h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;20;;chene pedoncule;;DE12h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;C;;;;47;3;chene;7;2IN23t;2IN13p;CV25t;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;65;;chene pedoncule;;2DE11t;3CV22t;DE11h;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Sud-Ouest;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;10;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;2;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;2;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;3;CHE;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;Ouest;beaucoup de molinie;31;17;1;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;55;;chene pedoncule;;3DE11t;4DE11h;2DE12h;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;40;;chene pedoncule;;DE12h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;14;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene pedoncule;;5DE11h;CV22h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;hetre;;DE12h;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;15;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;10;2;alisier torminal;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;10;1;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;C;;;;12;2;hetre;6;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Est-Sud;;V_22_4;D;3;2;77;;chene pedoncule;9;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;10;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;25;;chene pedoncule;;IN11p;IN21h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;12;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;60;;chene pedoncule;;6DE11h;DE13h;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;M;;;;13;2;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;20;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Ouest-Nord;;V;;;;10;;hetre;;;;;;;;;;
V_22;24/06/2024;11:50;13:44;;;;;;;;;;;;;;Centre;;V_22_1;C;;;81;;Quercus;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;10;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;4;CHE;Non;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;2;HET;Non;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;10;5;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;3;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;4;CHE;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;Nord;;7;11;0;0;1;1;5;3;HET;Oui;;;;;;;;;;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;40;;chene pedoncule;;DE11t;2DE11h;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;M;;;;21;2;hetre;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;20;;hetre;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;hetre;;SE11t;DE11t;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;hetre;;DE11h;DE10h;SE11t;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;hetre;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;hetre;;IN21h;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;30;;hetre;;;;;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;M;;;;31;1;hetre;;EP11p;SE11t;IN23t;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;35;;chene pedoncule;;CV14t;DE11h;SE11t;;;;;;
V_236;25/06/2024;14:10;16:30;;;;;;;;;;;;;;Nord-Est;;V;;;;20;;alisier torminal;;;;;;;;;;
